table,col_nm,domain,normal_data,err_data,datatype,rule,total_cnt,err_cnt,err_rt
LSNSUSER.TB_CLS_MANF_MODIFIED,MBL_RECV_PHONE,번호,"['NULL', '010-8932-5835', '010-2046-1684', '010-2880-5026', '010-3002-5458']",[],VARCHAR2(20),번호조합,11,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_USCM_NO,번호,"['2015000103', '2016000763', '2016002446', '2019000191', '2016000965']",[],VARCHAR2(10),숫자만사용,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_PERM_MGT_NO,번호,"['P01', 'P03', 'P02']",[],VARCHAR2(20),영문/숫자만 사용,20,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_RECV_DATE,날짜,"['2021-08-26 00:00:00', '2019-08-25 00:00:00', '2020-01-03 00:00:00', '2020-01-09 00:00:00', '2020-01-24 00:00:00']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_RECV_USER_NM,,"['서종달', '운반자 등', '성선영', '이원화', '최지환']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_VEHI_NO,번호,"['85가8220', 'TEST', '83구7497', '87다5866', '87보1850']","['TEST', '테스트0707', '테스트2030', '테스트0505', '테스트2016']",VARCHAR2(50),차량조합,20,9,45.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_RECV_AMT,수량,"['1', '2', '7', '8', '10']",[],"NUMBER(15,3)",수량_소수점포함(+),21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_GIVE_DATE,날짜,"['2021-08-26 00:00:00', '2019-08-25 00:00:00', '2020-01-03 00:00:00', '2020-01-09 00:00:00', '2020-01-24 00:00:00']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_GIVE_USER_NM,,"['서종달', '운반자 등', '나승리', '성선영', '이원화']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_POST_NO,번호,"['404-170', '22693', '25129', '780-872', '11130']",[],VARCHAR2(7),우편번호 조합,20,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_RECV_WORK_DATE,날짜,"['2020-01-09 15:11:47', '2021-09-22 14:05:35', '2019-05-15 14:50:41', '2019-05-27 17:49:38', '2019-07-24 09:48:16']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,TRNS_REGI_TYPE,코드,"['02', '01']",[],VARCHAR2(2),공통코드,20,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_USCM_NO,번호,"['2015000011', '2016002515', '2016003346', '2016000965', '2016003640']",[],VARCHAR2(10),숫자만사용,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_PERM_MGT_NO,번호,"['P01', 'P04']",[],VARCHAR2(20),영문/숫자만 사용,20,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_RECV_DATE,날짜,"['2021-08-26 00:00:00', '2019-08-25 00:00:00', '2020-01-03 00:00:00', '2020-01-09 00:00:00', '2020-01-24 00:00:00']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_RECV_AMT,수량,"['1', '2', '7', '8', '10']",[],"NUMBER(15,3)",수량_소수점포함(+),21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_RECV_USER_NM,,"['김담당', '강현중', '김일권', '처리자 등', '최승민']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_VEHI_NO,번호,"['85가8220', '87루8601', 'TEST', '테스트0505', '87다5866']","['TEST', '테스트0505', '테스트0707', '테스트1234']",VARCHAR2(50),차량조합,20,9,45.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_POST_NO,번호,"['404-170', '25112', '780-914', '11130', '525-805']",[],VARCHAR2(7),우편번호 조합,20,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_FCLT_NM,,"['NULL', '경주시 가축분뇨공공처리시설', '액비처리시설', '퇴비처리시설', '폐기물 처리 시설 및 재활용 시설']",[],VARCHAR2(100),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_RECV_WORK_DATE,날짜,"['2021-08-26 17:41:32', '2019-08-25 17:17:12', '2020-01-10 09:34:17', '2020-01-28 12:02:52', '2021-09-22 14:08:04']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_REGI_TYPE,코드,"['01', '02', '04', 'NULL']",[],VARCHAR2(2),공통코드,19,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,REGI_ID,,"['lsa', 'hash', 'hcaqbct', 'lsatest', 'sjd3990']",[],VARCHAR2(20),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,REGI_DATE,날짜,"['2019-07-10 09:43:38', '2019-07-23 12:20:34', '2019-08-16 16:51:16', '2019-08-30 11:59:40', '2019-08-30 12:01:41']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,CONFIRM_ID,,"['system', 'c2017yek', 'lsamanager3', 'hash', 'lsatest']",[],VARCHAR2(20),,,,
LSNSUSER.TB_CLS_MANF_MODIFIED,CONFIRM_DATE,날짜,"['2019-05-21 03:00:17', '2019-06-04 03:00:15', '2019-07-30 03:00:18', '2019-08-29 03:00:08', '2019-08-29 03:00:27']",[],DATE,년-월-일 시:분:초,21,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,AGEN_YN,여부,"['NULL', 'Y', 'N']",[],CHAR(1),여부Y/N,8,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,DSPO_FCLT_SEQ,번호,"['NULL', '1', '2']",[],NUMBER,숫자만사용,5,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,CLS_UPDT_YN,여부,"['NULL', 'Y']",[],CHAR(1),여부Y/N,8,0,0.0
LSNSUSER.TB_CLS_MANF_MODIFIED,STOG_YN,여부,['N'],[],CHAR(1),여부Y/N,20,0,0.0
LSNSUSER.TB_CLS_TRNSVEHI,MANF_NO,번호,"['1703131879', '1808614092', '1811709416', '1811709418', '1811709425']",[],VARCHAR2(20),형식_숫자10자리(9999999999),"2,593,697",0,0.0
LSNSUSER.TB_CLS_TRNSVEHI,VEHI_NO,번호,"['배관운송', '91오2632', '88더8885', '89수4171', '87더6396']","['배관운송', '96라 9662', '관로이송', '96라 9791', '96라 9798', '96라 9795', '전북7러8691', '96머 9722', '96라 9663', '80어6958.']",VARCHAR2(50),차량조합,"2,553,830","35,509",1.39
LSNSUSER.TB_CONT_FARMER,USCM_NO,번호,"['2015000318', '2015000307', '2016002010', '2014000250', '2015000356']",[],VARCHAR2(10),숫자만사용,641,0,0.0
LSNSUSER.TB_CONT_FARMER,SEQ,번호,"['1', '2', '3', '4', '5']",[],NUMBER(10),숫자만사용,641,0,0.0
LSNSUSER.TB_CONT_FARMER,CONT_USCM_NO,번호,"['NULL', '2015000455', '2016003285', '2014000090', '2015000467']",[],VARCHAR2(10),숫자만사용,563,0,0.0
LSNSUSER.TB_CONT_FARMER,POST_NO,번호,"['590-841', '590-831', '590-862', '626-834', '580-831']",[],VARCHAR2(7),우편번호 조합,640,0,0.0
LSNSUSER.TB_CONT_FARMER,ADDR1,,"['전라북도', '경상남도', '경상북도', '경기도', '전라남도']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,ADDR2,,"['남원시', '정읍시', '익산시', '이천시', '영천시']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,ADDR3,,"['아영면', '운봉읍', '인월면', '덕천면', '의창구']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,ADDR4,,"['NULL', '덕실길', '승전로', '명언고개밑길', '천월길']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,ADDR5,,"['95', '100-9', '197-15', '48', '81']",[],VARCHAR2(100),,,,
LSNSUSER.TB_CONT_FARMER,FARMER_NM,,"['안용화', '소재임', '김형태', '윤창수', '이종원']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,CELLPHONE_NO,번호,"['0113379988', '01036757837', '01076023191', '01089972500', '01093703980']",[],VARCHAR2(20),번호조합,640,0,0.0
LSNSUSER.TB_CONT_FARMER,LSTK_TYPE,코드,"['NULL', '01', '05', '07', '08']",[],CHAR(2),축종코드,74,0,0.0
LSNSUSER.TB_CONT_FARMER,LSTK_EXCT_CD,코드,"['01', '03', '02', 'NULL', '04']",[],CHAR(2),축분코드,584,0,0.0
LSNSUSER.TB_CONT_FARMER,DSPO_WAYS_CD,코드,"['NULL', '01', '02', '04', '03']",[],VARCHAR2(10),공통코드,72,0,0.0
LSNSUSER.TB_CONT_FARMER,TRNS_USCM_NO,번호,"['2015000318', '2015000307', '2021000480', 'NULL', '2016002010']",[],VARCHAR2(10),숫자만사용,598,0,0.0
LSNSUSER.TB_CONT_FARMER,TRNS_NM,,"['에코바이오영농조합법인', '우주원영농조합법인', '정단농기계', '북안농협순환자원화센터', 'NULL']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,DSPO_USCM_NO,번호,"['NULL', '2015000318', '2015000307', '2021000454', '2015000356']",[],VARCHAR2(10),숫자만사용,490,0,0.0
LSNSUSER.TB_CONT_FARMER,DSPO_NM,,"['NULL', '에코바이오영농조합법인', '우주원영농조합법인', '(주)제이케이이앤이', '북안농협순환자원화센터']",[],VARCHAR2(50),,,,
LSNSUSER.TB_CONT_FARMER,GEN_DD_AMT,수량,"['NULL', '20', '0', '15', '50']",[],"NUMBER(15,3)",수량(기본),57,0,0.0
LSNSUSER.TB_CONT_FARMER,TRNS_TRST_YN,여부,"['NULL', 'Y', 'N']",[],CHAR(1),여부Y/N,88,0,0.0
LSNSUSER.TB_CONT_FARMER,DSPO_TRST_YN,여부,"['NULL', 'Y', 'N']",[],CHAR(1),여부Y/N,85,0,0.0
LSNSUSER.TB_CONT_FARMER,PROC_CD,코드,"['01', '02', '03']",[],CHAR(2),공통코드,640,0,0.0
LSNSUSER.TB_CONT_FARMER,REGI_ID,,"['esse7378', 'wjw1988', 'nh723022', 'gold202', 'love0803']",[],VARCHAR2(20),,,,
LSNSUSER.TB_CONT_FARMER,REGI_DATE,날짜,"['2016-08-30 10:19:59', '2016-04-04 08:48:03', '2016-01-13 11:32:50', '2017-01-11 10:45:16', '2016-11-07 11:16:43']",[],DATE,년-월-일 시:분:초,641,0,0.0
LSNSUSER.TB_CONT_FARMER,UPDT_ID,,"['NULL', 'jeongdan23', 'c2017bjy', 'a20120205', 'tenet22']",[],VARCHAR2(20),,,,
LSNSUSER.TB_CONT_FARMER,UPDT_DATE,날짜,"['NULL', '2022-03-17 14:14:45', '2021-09-14 13:34:41', '2019-01-08 17:06:12', '2020-01-02 10:31:02']",[],DATE,년-월-일 시:분:초,72,0,0.0
LSNSUSER.TB_CONT_FARMER,MANF_ITEM,코드,"['M1', 'M2', 'NULL']",[],CHAR(2),공통코드,639,0,0.0
LSNSUSER.TB_EQUIP_BBOX,BBOX_ID,,"['9T9A3GN9-XJW66N53K', 'B-000001', 'B-000002', 'B-000003', 'B-000004']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_BBOX,USCM_NO,번호,"['NULL', '2013000410', '2013000406', '2013000369', '2013000385']",[],VARCHAR2(10),숫자만사용,97,0,0.0
LSNSUSER.TB_EQUIP_BBOX,MODEL_NM,,"['FXD700', 'NULL']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_BBOX,STATUS,코드,['01'],[],VARCHAR2(10),상태코드,203,0,0.0
LSNSUSER.TB_EQUIP_BBOX,USE_YN,여부,"['Y', 'N']",[],CHAR(1),여부Y/N,203,0,0.0
LSNSUSER.TB_EQUIP_BBOX,REGI_USER_ID,,"['neonex', 'keco20070109', 'keco20160034', 'keco20170011', 'keco20170018']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_BBOX,UPDT_USER_ID,,"['neonex', 'keco20070109', 'keco20130399', 'keco20160034', 'hodo38']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_BBOX,REGI_DATE,날짜,"['20131126051139', '20160720211937', '20160720195653', '20160720212239', '20160720210731']",[],VARCHAR2(14),년월일시분초,203,0,0.0
LSNSUSER.TB_EQUIP_BBOX,UPDT_DATE,날짜,"['20131126051139', '20160720211937', '20160720212239', '20160720210731', '20160720203608']",[],VARCHAR2(14),년월일시분초,203,0,0.0
LSNSUSER.TB_EQUIP_BBOX,ENVCAUTH_CD,코드,"['900', '910', '902']",[],VARCHAR2(3),공통코드,203,0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_APP_INFO,CTR_CMD_SEQ,번호,"['3', '23', '64', '2', '57']",[],NUMBER,숫자만사용,"2,881",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_APP_INFO,PHONE_NO,번호,"['01211112203', '01211112201', '01211112206', '01221127001', '01211112205']",[],VARCHAR2(13),번호조합,"2,874",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_APP_INFO,PROC_TIME,날짜,"['20150402111553    ', '20150402111712    ', '20150402111529    ', '20150402111543    ', '20150402111606    ']",[],CHAR(18),년월일시분초,"2,874",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_APP_INFO,REGI_DATE,날짜,"['20150402111529', '20150402111553', '20150402111712', '20150402111508', '20150402111543']",[],CHAR(14),년월일시분초,"2,874",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,CTR_CMD_SEQ,번호,"['1', '2', '3', '23', '43']",[],NUMBER,숫자만사용,"2,037",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,CMD_DIV,번호,"['IMGSEND_CFG', 'GW_CFG', 'FILMING_CFG']",[],VARCHAR2(20),명령구분코드,"2,030",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,TARGET_DIV,번호,"['01211112203', '01221127001', '01211112201', '01211112206', '01211112205']",[],VARCHAR2(13),숫자만사용,"2,018",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,SEND_YN,코드,"['Y', 'F', 'N']",[],CHAR(1),전송코드,"2,101",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,REGI_DATE,날짜,"['20150410093303', '20151203135508', '20191024092633', '20140110112522', '20140110114411']",[],VARCHAR2(14),년월일시분초,"2,030",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,START_TIME,날짜,"['NULL', '20150410090801', '20170614113001', '20230329095001', '20230412110501']",[],VARCHAR2(14),년월일시분초,"2,018",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,SEARCH_RANGE,번호,"['600', '7200', '20', '3600', '1800']",[],NUMBER(10),숫자만사용,"2,025",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,FAIL_COUNT,수량,"['0', '3', '2']",[],NUMBER(10),수량(기본),"2,030",0,0.0
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,UPDT_ID,,"['NULL', 'daemon']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_CTR_CMD_INFO,UPDT_DATE,날짜,"['NULL', '20150402103154', '20150402103636', '20150402103637', '20150402104537']",[],VARCHAR2(14),년월일시분초,182,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,ENVCAUTH_CD,코드,"['901', '902', '903', '904', '905']",[],VARCHAR2(3),공통코드,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,CLS_YEAR,날짜,"['2019', '2018']",[],VARCHAR2(4),년도,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,QUAR_CD,코드,"['01', '02', '03', '04']",[],VARCHAR2(2),공통코드,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,EQUIP_GB,코드,"['01', '02', '03']",[],VARCHAR2(2),EQUIP_GB,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,STOCK_NEW,번호,['0'],[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,STOCK_TAKEOFF,번호,['0'],[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,STOCK_TOTAL,번호,"['0', '71', '163', '174', '193']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,RUN,번호,"['74', '166', '211', '165', '179']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,IN_NEW,번호,"['0', '3', '1', '2', '9']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,IN_TAKEOFF,번호,"['0', '1', '2', '3', '4']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,IN_OTHER,번호,['0'],[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,OUT_NEW,번호,"['0', '1', '2', '3']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,OUT_TAKEIN,번호,"['0', '1', '2', '10', '6']",[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,OUT_OTHER,번호,['0'],[],NUMBER,숫자만사용,120,0,0.0
LSNSUSER.TB_EQUIP_ENVC_CLS,REGI_ID,,['admin'],[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_ENVC_CLS,REGI_DATE,날짜,"['2019-11-06 16:41:41', '2019-11-06 16:43:41', '2019-11-06 16:45:15', '2019-11-06 16:47:33', '2019-11-06 17:02:39']",[],DATE,년-월-일 시:분:초,120,0,0.0
LSNSUSER.TB_EQUIP_IMAGE_INFO,IMAGE_INFO_SEQ,번호,"['87', '88', '89', '90', '91']",[],NUMBER,숫자만사용,680,0,0.0
LSNSUSER.TB_EQUIP_IMAGE_INFO,PHONE_NO,번호,"['01211112206', '01223299534', '01221337004', '01221307004', '01221267002']",[],VARCHAR2(14),번호조합,677,0,0.0
LSNSUSER.TB_EQUIP_IMAGE_INFO,FILE_NAME,,"['/sd/202103/01/150547.jpg', '20210302120010.jpg', '20150916140049.jpg', '20170515092257.jpg', '20170614112940.jpg']",[],VARCHAR2(100),,,,
LSNSUSER.TB_EQUIP_IMAGE_INFO,FILE_SIZE,번호,"['9903', '1366', '1400', '20132', '20356']",[],NUMBER,숫자만사용,680,0,0.0
LSNSUSER.TB_EQUIP_IMAGE_INFO,USE_YN,여부,['Y'],[],VARCHAR2(1),여부Y/N,677,0,0.0
LSNSUSER.TB_EQUIP_IMAGE_INFO,REGI_ID,,"['128.1.230.131', '128.1.230.132', 'daemon', 'server.host']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IMAGE_INFO,REGI_DATE,날짜,"['20200924163901', '20150409164413', '20150410063958', '20150410093816', '20150410094023']",[],VARCHAR2(14),년월일시분초,677,0,0.0
LSNSUSER.TB_EQUIP_IPCAM,IPCAM_ID,,"['0000000000', '012-2351-4858', '012-2351-4867', '012-2351-4869', '012-2351-4873']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM,USCM_NO,번호,"['NULL', '2013000425', '2013000410', '2014000273', '2015000273']",[],VARCHAR2(10),숫자만사용,"1,457",0,0.0
LSNSUSER.TB_EQUIP_IPCAM,USCM_NO,번호,"['NULL', '2013000425', '2013000410', '2014000273', '2015000273']",[],VARCHAR2(10),숫자만사용,"2,023",566,27.98
LSNSUSER.TB_EQUIP_IPCAM,MODEL_NM,,"['NULL', 'DS-2CD2012-I', 'XV-CA100', 'IR-CAM', '혁신제품']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM,FIRM_VER,번호,"['NULL', '595889', '595896', 'STR-S-138', 'STR22-139']",[],VARCHAR2(18),영문/숫자/언더바/하이픈,54,0,0.0
LSNSUSER.TB_EQUIP_IPCAM,USE_YN,여부,"['Y', 'N', 'D']",['D'],VARCHAR2(1),여부Y/N,"2,012",17,0.84
LSNSUSER.TB_EQUIP_IPCAM,REGI_USER_ID,,"['lsns20150082', 'lsnsmanager', 'a20120205', 'neonex', 'keco20160009']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM,UPDT_USER_ID,,"['a20120205', 'lsns20150082', 'lsnsmanager', 'keco20160009', 'keco20160188']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM,REGI_DATE,날짜,"['20150129152540', '20150803204743', '20160621112657', '20151006093640', '20151110094748']",[],VARCHAR2(14),년월일시분초,"2,012",0,0.0
LSNSUSER.TB_EQUIP_IPCAM,UPDT_DATE,날짜,"['20190123100724', 'NULL', '20220727132055', '20170327174037', '20181109165559']",[],VARCHAR2(14),년월일시분초,"1,988",0,0.0
LSNSUSER.TB_EQUIP_IPCAM,ENVCAUTH_CD,코드,"['906', '905', '907', '909', '908']",[],VARCHAR2(3),공통코드,"2,012",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,IPCAM_ID,,"['CA18-101', 'CA18-056', 'CA18-030', 'RC-207', 'IP2016-235']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,MNT_SEQ,번호,"['1', '2', '3', '4', '5']",[],NUMBER,숫자만사용,"1,972",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,USCM_NO,번호,"['2015000302', '2015000274', '2016000427', '2014000250', '2022000001']",[],VARCHAR2(10),숫자만사용,"1,995",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,VEHI_NO,번호,"['80더6209', '97조9530', '81더6226', '82오0740', '86루2442']","['테스트87더6291', '테스트87더6396', '94두0780.', '테스트82소1524', '테스트88소1046', '테스트96루8984', '테스트97머3956', '80어6918.', '80어6958.', '84어7828.']",VARCHAR2(50),차량조합,"1,940",35,1.8
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,MNT_DT,날짜,"['NULL', '20220516', '20220222', '20221123', '20220412']",[],VARCHAR2(8),년월일,"1,136",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,CURR_MNT_USCM_NO,번호,"['NULL', '2015000302', '2015000274', '2016001736', '2014000250']",[],VARCHAR2(10),숫자만사용,"1,053",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,CURR_MNT_VEHI_NO,번호,"['NULL', '80더6209', '97조9530', '81더6226', '86루2442']","['테스트87더6291', '테스트87더6396', '93서5993.', '경기 92아7843', '경북7므9015', '차세대83나7253', '차세대83나7273', '차세대84소7492', '차세대86머0761', '차세대87보9561']",VARCHAR2(50),차량조합,"1,022",20,1.96
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,REMV_DT,날짜,"['NULL', '20220222', '20220516', '20220412', '20220824']",[],VARCHAR2(8),년월일,"1,032",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,PRCS_STATUS_CD,코드,"['40', '50', '10']",[],VARCHAR2(2),진행상태코드,"1,940",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,MNT_REMV_TYPE_CD,코드,"['10', '20']",[],VARCHAR2(2),공통코드,"1,940",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,APPR_REQ_ID,,"['keco20190199', 'k20210584', 'yoouna', 'hodo38', 'dlwodls0']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,APPR_REQ_DTTM,날짜,"['2021-01-08 13:36:35', '2022-08-26 16:46:28', '2022-08-30 10:14:00', '2022-08-30 11:00:08', 'NULL']",[],DATE,년-월-일 시:분:초,"1,963",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,APPR_ID,,"['dlwodls0', 'keco20190199', 'k20160009', 'hodo38', 'keco20110556']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,APPR_DTTM,날짜,"['2022-11-28 09:29:29', '2022-11-28 11:00:01', '2023-03-16 14:23:46', '2022-08-25 09:16:42', 'NULL']",[],DATE,년-월-일 시:분:초,"1,961",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,LAST_YN,여부,"['Y', 'N']",[],VARCHAR2(1),여부Y/N,"1,940",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,REGI_USER_ID,,"['keco20190199', 'k20210584', 'yoouna', 'hodo38', 'k20160187']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,REG_DTTM,날짜,"['2021-01-08 13:36:35', '2022-08-26 16:46:28', '2022-08-30 10:14:00', '2022-08-30 11:00:08', '2022-05-18 10:05:49']",[],DATE,년-월-일 시:분:초,"1,969",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,UPDT_USER_ID,,"['NULL', 'mj0772', 'mpysy90', 'jyw20210067', 'k20160009']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,UPDT_DATE,날짜,"['NULL', '2022-09-15 09:38:55', '2022-02-15 09:26:11', '2022-03-11 16:03:55', '2022-06-02 17:31:22']",[],DATE,년-월-일 시:분:초,366,0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,REMV_GB,코드,"['NULL', '00', '01']",[],VARCHAR2(2),remv구분,984,0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,MNT_GB,코드,"['NULL', '03', '02', '04']",[],VARCHAR2(2),MNT_GB,"1,102",0,0.0
LSNSUSER.TB_EQUIP_IPCAM_MNT_MGR,ORG_MNT_DATE,날짜,"['NULL', '20151025', '20171103', '20161012', '20160526']",[],VARCHAR2(8),년월일,976,0,0.0
LSNSUSER.TB_EQUIP_MOBILE,MOBILE_ID,,"['34:81:F4:28:89:A7', '34:81:F4:28:89:B8', 'M-000001', 'M-000004', 'M-000105']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_MOBILE,USCM_NO,번호,"['2013000409', '2013000410', '2013000411', '2013000369', '2013000406']",[],VARCHAR2(10),숫자만사용,233,0,0.0
LSNSUSER.TB_EQUIP_MOBILE,MAC_ADDR,번호,"['교육불참', '24C69657B196', '0', '148745', '148746']",['교육불참'],VARCHAR2(12),영문/숫자만 사용,233,6,2.58
LSNSUSER.TB_EQUIP_MOBILE,MODEL_NM,,"['넥서스7', 'NULL', 'SHW-M500W', '갤노트8', 'NEXUS7']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_MOBILE,PRG_VER,,"['NULL', '1.0.1006', '1.0.1002', '1.0.1005', '1.0.1004']",[],VARCHAR2(18),,,,
LSNSUSER.TB_EQUIP_MOBILE,STATUS,코드,['01'],[],VARCHAR2(10),상태코드,233,0,0.0
LSNSUSER.TB_EQUIP_MOBILE,USE_YN,여부,"['Y', 'N']",[],CHAR(1),여부Y/N,233,0,0.0
LSNSUSER.TB_EQUIP_MOBILE,REGI_USER_ID,,"['lsnsmanager', 'lsns20140367', 'admin', 'neonex', 'keco20170018']",[],VARCHAR2(20),,,,
LSNSUSER.TB_EQUIP_MOBILE,UPDT_USER_ID,,"['lsnsmanager', 'keco20160034', 'a20120205', 'lsns20140367', 'keco20120665']",[],VARCHAR2(20),,,,
